Date	Price	Open	High	Low	Change %
6-Mar-15	273.2	277.69	277.9	269.68	-1.62
5-Mar-15	277.69	273.33	284.5	262.9	1.6
4-Mar-15	273.33	283.75	285.99	267.38	-3.67
3-Mar-15	283.75	277.3	290.32	267.95	2.33
2-Mar-15	277.3	262.4	279.6	259.22	5.68
1-Mar-15	262.4	255.7	266	245.79	2.62
28-Feb-15	255.7	255.05	257.38	251.25	0.29
27-Feb-15	254.96	236.93	262.58	236.65	7.61
26-Feb-15	236.93	237.99	238.33	233.79	-0.45
25-Feb-15	237.99	239.73	240.83	235.56	-0.73
24-Feb-15	239.73	239.4	240.99	236.7	0.14
23-Feb-15	239.4	236.5	240.99	232.61	1.23
22-Feb-15	236.5	245.54	247.78	232.4	-3.69
21-Feb-15	245.55	244.5	247.68	243.28	0.43
20-Feb-15	244.5	240	248.32	238.95	1.79
19-Feb-15	240.2	236.3	243.42	235.02	1.65
18-Feb-15	236.3	244	244.98	231.72	-3.16
17-Feb-15	244	233.5	246.25	231.51	4.45
16-Feb-15	233.6	235.88	243.29	229	-0.97
15-Feb-15	235.88	257.01	268.34	228.22	-8.29
14-Feb-15	257.2	236.13	261.2	235.51	8.96
13-Feb-15	236.06	222.55	242.48	221.46	6.16
12-Feb-15	222.37	219.96	223.17	217.8	1.17
11-Feb-15	219.79	221.39	223.29	218.14	-0.49
10-Feb-15	220.87	221.13	222	215	-0.1
9-Feb-15	221.1	224.01	225	216.45	-1.29
8-Feb-15	223.99	229.16	231.6	220	-2.19
7-Feb-15	229	223.2	230.5	222.67	2.6
6-Feb-15	223.2	216.84	226.64	216.03	2.97
5-Feb-15	216.76	227.11	228.9	215	-4.56
4-Feb-15	227.11	228.77	230.99	221.5	-0.64
3-Feb-15	228.58	237.01	243.9	225.32	-3.89
2-Feb-15	237.83	228.39	240.1	220.89	3.86
1-Feb-15	228.99	218.67	233.79	210	4.82
31-Jan-15	218.45	229	234.67	217.11	-4.64
30-Jan-15	229.07	235	244.59	227.89	-2.54
29-Jan-15	235.03	235.89	242	221.14	-0.45
28-Jan-15	236.09	263.96	265.99	228.5	-10.45
27-Jan-15	263.65	274.73	278.47	244.03	-3.95
26-Jan-15	274.48	262.78	322.72	241.43	7.84
25-Jan-15	254.53	248.02	256.26	245.32	6.05
24-Jan-15	240	215	250.58	215	2.13
23-Jan-15	235	230	235	215	3.84
22-Jan-15	226.32	245.5	257.73	216.59	0.36
21-Jan-15	225.51	219	225.51	219	3.44
20-Jan-15	218	215	218	208	2.25
19-Jan-15	213.21	211.23	216.22	208.84	1.6
18-Jan-15	209.85	202.9	218.26	197.05	4.29
17-Jan-15	201.23	207.16	211.03	198.22	-2.64
16-Jan-15	206.68	215.98	225	200	-5.07
15-Jan-15	217.72	181.09	234.51	176.52	18.87
14-Jan-15	183.16	230.28	230.48	164.95	-20.31
